A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,3307,2338,-1
2,1,1,0,0,0,352,252,2220,431,-1
3,1,1,1,0,0,352,252,2220,431,-1
4,1,1,1,1,0,352,252,2220,293,-1
5,1,1,1,1,1,352,252,2220,293,95
4,1,1,1,2,0,352,545,2220,23,-1
5,1,1,1,2,1,352,545,2220,23,95
4,1,1,1,3,0,352,568,2220,38,-1
5,1,1,1,3,1,352,568,2220,38,95
4,1,1,1,4,0,352,606,2220,25,-1
5,1,1,1,4,1,352,606,2220,25,95
4,1,1,1,5,0,770,635,59,48,-1
5,1,1,1,5,1,770,635,59,48,95
2,1,2,0,0,0,352,623,12,145,-1
3,1,2,1,0,0,352,623,12,145,-1
4,1,2,1,1,0,352,623,12,145,-1
5,1,2,1,1,1,352,623,12,145,95
2,1,3,0,0,0,829,650,197,38,-1
3,1,3,1,0,0,829,650,197,38,-1
4,1,3,1,1,0,829,650,197,38,-1
5,1,3,1,1,1,809,642,106,46,49,“GaAs
5,1,3,1,1,2,933,641,93,43,44,LIE
2,1,4,0,0,0,637,644,151,7,-1
3,1,4,1,0,0,637,644,151,7,-1
4,1,4,1,1,0,637,644,151,7,-1
5,1,4,1,1,1,637,644,151,7,95
2,1,5,0,0,0,549,644,248,82,-1
3,1,5,1,0,0,549,644,248,82,-1
4,1,5,1,1,0,549,644,248,82,-1
5,1,5,1,1,1,549,648,185,78,5,Propose
5,1,5,1,1,2,741,644,56,55,90,Ds
2,1,6,0,0,0,362,756,401,369,-1
3,1,6,1,0,0,362,756,401,368,-1
4,1,6,1,1,0,420,756,170,62,-1
5,1,6,1,1,1,420,756,75,54,83,PRs
5,1,6,1,1,2,519,765,71,53,29,Ges
4,1,6,1,2,0,415,820,173,37,-1
5,1,6,1,2,1,415,820,82,37,31,C2
5,1,6,1,2,2,490,816,17,50,31,+
5,1,6,1,2,3,533,823,55,31,64,Nd
4,1,6,1,3,0,366,863,228,47,-1
5,1,6,1,3,1,366,875,66,35,76,Min
5,1,6,1,3,2,452,867,58,36,26,Hos
5,1,6,1,3,3,542,863,52,41,59,[°Y
4,1,6,1,4,0,362,906,401,68,-1
5,1,6,1,4,1,362,906,173,68,33,"MOINES,"
5,1,6,1,4,2,537,906,79,50,78,NIA
5,1,6,1,4,3,666,945,26,4,51,=
5,1,6,1,4,4,760,946,3,1,0,-
4,1,6,1,5,0,516,951,242,57,-1
5,1,6,1,5,1,516,967,15,25,25,{
5,1,6,1,5,2,567,957,82,47,0,Ne~
5,1,6,1,5,3,651,951,11,7,0,-
5,1,6,1,5,4,665,962,93,46,40,wat
4,1,6,1,6,0,407,967,319,98,-1
5,1,6,1,6,1,407,967,154,98,32,atthe
5,1,6,1,6,2,565,1007,99,50,28,we
5,1,6,1,6,3,722,1035,4,3,0,Z
4,1,6,1,7,0,383,1053,377,72,-1
5,1,6,1,7,1,383,1055,180,72,45,Pert
5,1,6,1,7,2,565,1051,195,81,0,Aes
2,1,7,0,0,0,362,1088,418,120,-1
3,1,7,1,0,0,362,1088,418,120,-1
4,1,7,1,1,0,362,1088,418,120,-1
5,1,7,1,1,1,372,1134,33,16,52,al
5,1,7,1,1,2,362,1088,62,96,29,et
5,1,7,1,1,3,479,1120,85,62,32,ee
5,1,7,1,1,4,604,1121,94,87,47,cb
5,1,7,1,1,5,697,1130,83,35,53,9690.
2,1,8,0,0,0,353,869,11,58,-1
3,1,8,1,0,0,353,869,11,58,-1
4,1,8,1,1,0,353,869,11,58,-1
5,1,8,1,1,1,353,869,11,58,95
2,1,9,0,0,0,353,1020,106,186,-1
3,1,9,1,0,0,353,1020,106,186,-1
4,1,9,1,1,0,353,1020,106,186,-1
5,1,9,1,1,1,353,1020,106,186,95
2,1,10,0,0,0,787,704,245,43,-1
3,1,10,1,0,0,787,704,245,43,-1
4,1,10,1,1,0,787,704,245,43,-1
5,1,10,1,1,1,787,706,120,41,29,C6NNE
5,1,10,1,1,2,923,704,109,36,29,CTION:
2,1,11,0,0,0,352,631,2828,575,-1
3,1,11,1,0,0,352,631,2828,575,-1
4,1,11,1,1,0,1026,631,1546,76,-1
5,1,11,1,1,1,1026,631,1546,76,95
4,1,11,1,2,0,1029,707,1543,61,-1
5,1,11,1,2,1,1029,707,1543,61,95
4,1,11,1,3,0,352,768,2828,101,-1
5,1,11,1,3,1,352,768,12,101,95
5,1,11,1,3,2,772,768,2408,101,95
4,1,11,1,4,0,772,869,2408,58,-1
5,1,11,1,4,1,772,869,2408,58,95
4,1,11,1,5,0,353,927,2827,93,-1
5,1,11,1,5,1,353,927,2827,93,95
4,1,11,1,6,0,741,1020,2439,77,-1
5,1,11,1,6,1,741,1020,2439,77,95
4,1,11,1,7,0,770,1097,2410,55,-1
5,1,11,1,7,1,770,1097,2410,55,95
4,1,11,1,8,0,770,1152,2410,54,-1
5,1,11,1,8,1,770,1152,2410,54,95
2,1,12,0,0,0,2445,167,297,10,-1
3,1,12,1,0,0,2445,167,297,10,-1
4,1,12,1,1,0,2445,167,297,10,-1
5,1,12,1,1,1,2445,167,297,10,95
2,1,13,0,0,0,2597,229,422,33,-1
3,1,13,1,0,0,2597,229,422,33,-1
4,1,13,1,1,0,2597,229,422,33,-1
5,1,13,1,1,1,2597,229,109,19,92,KEYPLAN
5,1,13,1,1,2,2996,232,23,30,0,o
2,1,14,0,0,0,2589,505,449,5,-1
3,1,14,1,0,0,2589,505,449,5,-1
4,1,14,1,1,0,2589,505,449,5,-1
5,1,14,1,1,1,2589,505,449,5,95
2,1,15,0,0,0,2564,245,5,803,-1
3,1,15,1,0,0,2564,245,5,803,-1
4,1,15,1,1,0,2564,245,5,803,-1
5,1,15,1,1,1,2564,245,5,803,95
2,1,16,0,0,0,2587,222,8,1213,-1
3,1,16,1,0,0,2587,222,8,1213,-1
4,1,16,1,1,0,2587,222,8,1213,-1
5,1,16,1,1,1,2587,222,8,1213,95
2,1,17,0,0,0,360,2114,1658,8,-1
3,1,17,1,0,0,360,2114,1658,8,-1
4,1,17,1,1,0,360,2114,1658,8,-1
5,1,17,1,1,1,360,2114,1658,8,95
2,1,18,0,0,0,2610,524,349,60,-1
3,1,18,1,0,0,2610,524,349,60,-1
4,1,18,1,1,0,2610,524,69,14,-1
5,1,18,1,1,1,2610,524,69,14,96,NOTES:
4,1,18,1,2,0,2610,546,349,15,-1
5,1,18,1,2,1,2610,547,33,14,96,ALL
5,1,18,1,2,2,2651,546,87,15,95,EXISTING
5,1,18,1,2,3,2746,546,99,15,96,FEATURES
5,1,18,1,2,4,2853,546,49,14,96,HAVE
5,1,18,1,2,5,2909,546,50,14,91,BEEN
4,1,18,1,3,0,2610,570,229,14,-1
5,1,18,1,3,1,2610,570,71,14,96,SHOWN
5,1,18,1,3,2,2689,570,17,14,96,IN
5,1,18,1,3,3,2713,570,53,14,96,GRAY
5,1,18,1,3,4,2774,570,65,14,95,COLOR
2,1,19,0,0,0,2620,613,94,15,-1
3,1,19,1,0,0,2620,613,94,15,-1
4,1,19,1,1,0,2620,613,94,15,-1
5,1,19,1,1,1,2620,613,94,15,96,LEGENDS:
2,1,20,0,0,0,2714,660,250,101,-1
3,1,20,1,0,0,2714,660,250,101,-1
4,1,20,1,1,0,2714,660,250,15,-1
5,1,20,1,1,1,2714,661,107,14,96,PROPOSED
5,1,20,1,1,2,2828,660,52,15,96,TRIAL
5,1,20,1,1,3,2887,660,77,15,96,TRENCH
4,1,20,1,2,0,2715,693,179,14,-1
5,1,20,1,2,1,2715,693,88,14,96,EXISTING
5,1,20,1,2,2,2810,693,37,14,96,GAS
5,1,20,1,2,3,2855,693,39,13,96,LINE
4,1,20,1,3,0,2715,721,198,14,-1
5,1,20,1,3,1,2715,721,106,14,96,PROPOSED
5,1,20,1,3,2,2828,721,38,14,96,GAS
5,1,20,1,3,3,2874,721,39,14,96,LINE
4,1,20,1,4,0,2715,746,248,15,-1
5,1,20,1,4,1,2715,747,88,14,93,EXISTING
5,1,20,1,4,2,2810,746,55,15,93,DEWA
5,1,20,1,4,3,2872,746,23,15,96,ED
5,1,20,1,4,4,2902,747,61,14,96,CABLE
2,1,21,0,0,0,3090,170,4,1264,-1
3,1,21,1,0,0,3090,170,4,1264,-1
4,1,21,1,1,0,3090,170,4,1264,-1
5,1,21,1,1,1,3090,170,4,1264,95
2,1,22,0,0,0,3035,221,5,1214,-1
3,1,22,1,0,0,3035,221,5,1214,-1
4,1,22,1,1,0,3035,221,5,1214,-1
5,1,22,1,1,1,3035,221,5,1214,95
2,1,23,0,0,0,2648,1930,340,54,-1
3,1,23,1,0,0,2648,1930,340,54,-1
4,1,23,1,1,0,2648,1930,340,14,-1
5,1,23,1,1,1,2648,1931,92,13,96,PROPOSED
5,1,23,1,1,2,2747,1931,47,12,96,TRIAL
5,1,23,1,1,3,2800,1930,66,14,96,TRENCH
5,1,23,1,1,4,2872,1930,32,13,91,FOR
5,1,23,1,1,5,2911,1930,49,13,91,DEWA
5,1,23,1,1,6,2966,1930,22,13,96,ED
4,1,23,1,2,0,2693,1951,249,13,-1
5,1,23,1,2,1,2693,1951,58,13,94,HOUSE
5,1,23,1,2,2,2757,1951,109,13,95,CONNECTION
5,1,23,1,2,3,2873,1951,21,12,94,TO
5,1,23,1,2,4,2900,1951,42,13,94,PLOT
4,1,23,1,3,0,2693,1971,249,13,-1
5,1,23,1,3,1,2693,1971,111,13,86,JVC17TCP100
5,1,23,1,3,2,2811,1971,73,12,96,DISTRICT
5,1,23,1,3,3,2891,1971,15,12,94,17
5,1,23,1,3,4,2912,1971,30,12,94,JVC
2,1,24,0,0,0,2759,2100,280,39,-1
3,1,24,1,0,0,2759,2100,280,39,-1
4,1,24,1,1,0,2759,2100,280,39,-1
5,1,24,1,1,1,2759,2115,245,12,21,TC-JVC-LBCG-D17-HC-TT-ED-LY-001]
5,1,24,1,1,2,3006,2100,33,39,37,[|
2,1,25,0,0,0,332,2135,2325,10,-1
3,1,25,1,0,0,332,2135,2325,10,-1
4,1,25,1,1,0,332,2135,2325,10,-1
5,1,25,1,1,1,332,2135,2325,10,95
