A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,3307,2339,-1
2,1,1,0,0,0,201,199,56,1169,-1
3,1,1,1,0,0,201,199,56,1169,-1
4,1,1,1,1,0,201,199,56,1169,-1
5,1,1,1,1,1,201,199,56,1169,95
2,1,2,0,0,0,224,128,2845,130,-1
3,1,2,1,0,0,224,128,2845,130,-1
4,1,2,1,1,0,224,128,2845,130,-1
5,1,2,1,1,1,224,128,2845,130,95
2,1,3,0,0,0,261,157,2472,113,-1
3,1,3,1,0,0,261,157,2472,113,-1
4,1,3,1,1,0,261,157,2472,113,-1
5,1,3,1,1,1,261,157,2472,113,95
2,1,4,0,0,0,357,794,11,134,-1
3,1,4,1,0,0,357,794,11,134,-1
4,1,4,1,1,0,357,794,11,134,-1
5,1,4,1,1,1,272,794,96,198,84,nd
2,1,5,0,0,0,680,735,16,516,-1
3,1,5,1,0,0,680,735,16,516,-1
4,1,5,1,1,0,680,735,16,516,-1
5,1,5,1,1,1,680,735,16,516,95
2,1,6,0,0,0,680,735,16,516,-1
3,1,6,1,0,0,680,735,16,516,-1
4,1,6,1,1,0,680,735,16,516,-1
5,1,6,1,1,1,680,735,16,516,95
2,1,7,0,0,0,457,1218,231,69,-1
3,1,7,1,0,0,457,1218,231,60,-1
4,1,7,1,1,0,573,1218,1,10,-1
5,1,7,1,1,1,573,1218,1,10,87,|
4,1,7,1,2,0,573,1224,77,25,-1
5,1,7,1,2,1,573,1229,2,10,54,i
5,1,7,1,2,2,625,1224,25,25,43,tii
4,1,7,1,3,0,574,1229,81,26,-1
5,1,7,1,3,1,574,1229,81,26,11,(ULE
4,1,7,1,4,0,457,1251,190,14,-1
5,1,7,1,4,1,457,1256,102,9,0,aygiss—zoziss
5,1,7,1,4,2,574,1258,2,3,14,|
5,1,7,1,4,3,620,1251,27,14,34,UT
4,1,7,1,5,0,468,1259,220,28,-1
5,1,7,1,5,1,468,1259,10,28,0,es
5,1,7,1,5,2,537,1269,14,9,80,=
5,1,7,1,5,3,633,1270,55,8,39,——
2,1,8,0,0,0,556,1295,11,92,-1
3,1,8,1,0,0,556,1295,11,92,-1
4,1,8,1,1,0,556,1295,11,92,-1
5,1,8,1,1,1,556,1295,11,92,95
2,1,9,0,0,0,432,1348,257,10,-1
3,1,9,1,0,0,432,1348,257,10,-1
4,1,9,1,1,0,432,1348,257,10,-1
5,1,9,1,1,1,432,1348,257,10,95
2,1,10,0,0,0,568,1348,4,42,-1
3,1,10,1,0,0,568,1348,4,42,-1
4,1,10,1,1,0,568,1348,4,42,-1
5,1,10,1,1,1,568,1348,4,42,95
2,1,11,0,0,0,260,215,577,582,-1
3,1,11,1,0,0,260,215,577,582,-1
4,1,11,1,1,0,260,215,479,208,-1
5,1,11,1,1,1,260,215,479,208,95
4,1,11,1,2,0,304,423,533,123,-1
5,1,11,1,2,1,304,423,533,123,95
4,1,11,1,3,0,304,546,533,251,-1
5,1,11,1,3,1,304,546,533,251,95
2,1,12,0,0,0,269,863,942,173,-1
3,1,12,1,0,0,269,863,942,173,-1
4,1,12,1,1,0,269,863,942,129,-1
5,1,12,1,1,1,269,912,256,80,27,ee
5,1,12,1,1,2,540,912,105,35,96,MET
5,1,12,1,1,3,676,912,36,68,83,R
5,1,12,1,1,4,725,863,215,86,38,canter
5,1,12,1,1,5,955,910,256,36,96,LOCATION
4,1,12,1,2,0,676,960,26,76,-1
5,1,12,1,2,1,676,960,26,76,12,l
2,1,13,0,0,0,570,1120,765,208,-1
3,1,13,1,0,0,571,1120,764,208,-1
4,1,13,1,1,0,571,1120,764,87,-1
5,1,13,1,1,1,571,1150,270,63,65,[PROPOSED
5,1,13,1,1,2,856,1125,417,67,87,ADVERTISEMENT
5,1,13,1,1,3,1294,1120,41,6,65,/
4,1,13,1,2,0,729,1207,511,121,-1
5,1,13,1,2,1,729,1207,9,121,68,|
5,1,13,1,2,2,832,1199,173,61,92,BOARD
5,1,13,1,2,3,1022,1212,218,35,91,LOCATIO
2,1,14,0,0,0,739,218,461,124,-1
3,1,14,1,0,0,739,218,646,124,-1
4,1,14,1,1,0,739,218,461,124,-1
5,1,14,1,1,1,739,218,93,123,0,ialp
5,1,14,1,1,2,813,266,139,76,90,DEWA
5,1,14,1,1,3,968,265,232,36,95,SERVICES
2,1,15,0,0,0,844,382,485,203,-1
3,1,15,1,0,0,840,382,489,154,-1
4,1,15,1,1,0,1264,382,55,50,-1
5,1,15,1,1,1,1264,382,55,50,49,©
4,1,15,1,2,0,916,436,413,51,-1
5,1,15,1,2,1,840,443,23,43,35,|
5,1,15,1,2,2,916,439,76,35,0,X=
5,1,15,1,2,3,1006,436,212,50,0,49823739
4,1,15,1,3,0,844,482,373,103,-1
5,1,15,1,3,1,844,482,123,103,0,Wy-
5,1,15,1,3,2,981,483,236,49,89,2796237.86
2,1,16,0,0,0,832,356,73,93,-1
3,1,16,1,0,0,832,356,73,93,-1
4,1,16,1,1,0,832,356,73,93,-1
5,1,16,1,1,1,832,356,73,93,95
2,1,17,0,0,0,854,539,225,179,-1
3,1,17,1,0,0,854,539,225,179,-1
4,1,17,1,1,0,854,539,225,179,-1
5,1,17,1,1,1,854,539,225,179,95
2,1,18,0,0,0,800,673,346,158,-1
3,1,18,1,0,0,800,673,346,158,-1
4,1,18,1,1,0,800,673,346,101,-1
5,1,18,1,1,1,800,711,17,6,1,.
5,1,18,1,1,2,809,673,107,101,26,a
5,1,18,1,1,3,933,734,213,36,80,498238.40
4,1,18,1,2,0,819,787,327,44,-1
5,1,18,1,2,1,819,793,35,35,22,Y
5,1,18,1,2,2,861,787,285,81,0,112796230.89
2,1,19,0,0,0,896,798,6,102,-1
3,1,19,1,0,0,896,798,6,102,-1
4,1,19,1,1,0,896,798,6,102,-1
5,1,19,1,1,1,896,798,6,102,95
2,1,20,0,0,0,885,967,326,245,-1
3,1,20,1,0,0,911,967,300,226,-1
4,1,20,1,1,0,958,967,253,37,-1
5,1,20,1,1,1,958,981,28,10,89,=
5,1,20,1,1,2,1000,967,211,37,89,498238.66
4,1,20,1,2,0,885,1025,326,187,-1
5,1,20,1,2,1,885,1027,75,185,0,it
5,1,20,1,2,2,975,1025,236,36,91,2796229.02
2,1,21,0,0,0,940,1212,10,177,-1
3,1,21,1,0,0,940,1212,10,177,-1
4,1,21,1,1,0,940,1212,10,177,-1
5,1,21,1,1,1,940,1212,10,177,95
2,1,22,0,0,0,1320,905,436,478,-1
3,1,22,1,0,0,1320,905,436,478,-1
4,1,22,1,1,0,1320,905,436,478,-1
5,1,22,1,1,1,1320,905,436,478,95
2,1,23,0,0,0,287,1343,1606,73,-1
3,1,23,1,0,0,287,1343,1606,73,-1
4,1,23,1,1,0,287,1343,1606,73,-1
5,1,23,1,1,1,287,1343,1606,73,95
2,1,24,0,0,0,264,1342,1629,77,-1
3,1,24,1,0,0,264,1342,1629,77,-1
4,1,24,1,1,0,264,1342,1629,77,-1
5,1,24,1,1,1,264,1342,1629,77,95
2,1,25,0,0,0,1320,208,1421,697,-1
3,1,25,1,0,0,1320,208,1421,697,-1
4,1,25,1,1,0,1339,208,1402,304,-1
5,1,25,1,1,1,1339,208,1402,304,95
4,1,25,1,2,0,1320,512,1421,393,-1
5,1,25,1,2,1,1320,512,1421,393,95
2,1,26,0,0,0,1893,869,844,40,-1
3,1,26,1,0,0,1893,869,844,40,-1
4,1,26,1,1,0,1893,869,844,40,-1
5,1,26,1,1,1,1893,869,844,40,95
2,1,27,0,0,0,1893,869,845,46,-1
3,1,27,1,0,0,1893,869,845,46,-1
4,1,27,1,1,0,1893,869,845,46,-1
5,1,27,1,1,1,1893,869,845,46,95
2,1,28,0,0,0,1887,871,851,46,-1
3,1,28,1,0,0,1887,871,851,46,-1
4,1,28,1,1,0,1887,871,851,46,-1
5,1,28,1,1,1,1887,871,851,46,95
2,1,29,0,0,0,1878,900,180,57,-1
3,1,29,1,0,0,1878,900,180,33,-1
4,1,29,1,1,0,1878,900,9,14,-1
5,1,29,1,1,1,1878,900,9,14,0,L
4,1,29,1,2,0,1914,914,144,19,-1
5,1,29,1,2,1,1914,914,144,19,96,COMMENTS:
2,1,30,0,0,0,1884,890,22,454,-1
3,1,30,1,0,0,1884,890,22,454,-1
4,1,30,1,1,0,1884,890,22,454,-1
5,1,30,1,1,1,1884,890,22,454,95
2,1,31,0,0,0,287,1349,1608,75,-1
3,1,31,1,0,0,287,1349,1608,75,-1
4,1,31,1,1,0,287,1349,1608,75,-1
5,1,31,1,1,1,287,1349,1608,75,95
2,1,32,0,0,0,466,1556,184,215,-1
3,1,32,1,0,0,466,1556,184,215,-1
4,1,32,1,1,0,466,1556,184,215,-1
5,1,32,1,1,1,466,1556,184,215,95
2,1,33,0,0,0,327,1768,162,6,-1
3,1,33,1,0,0,327,1768,162,6,-1
4,1,33,1,1,0,327,1768,162,6,-1
5,1,33,1,1,1,327,1768,162,6,95
2,1,34,0,0,0,576,1641,17,277,-1
3,1,34,1,0,0,576,1641,17,277,-1
4,1,34,1,1,0,576,1641,17,277,-1
5,1,34,1,1,1,576,1641,17,277,95
2,1,35,0,0,0,660,1556,688,234,-1
3,1,35,1,0,0,660,1556,688,234,-1
4,1,35,1,1,0,660,1556,688,234,-1
5,1,35,1,1,1,660,1556,688,234,95
2,1,36,0,0,0,660,1434,490,122,-1
3,1,36,1,0,0,660,1434,490,122,-1
4,1,36,1,1,0,660,1434,490,122,-1
5,1,36,1,1,1,660,1434,490,122,95
2,1,37,0,0,0,1346,1539,198,10,-1
3,1,37,1,0,0,1346,1539,198,10,-1
4,1,37,1,1,0,1346,1539,198,10,-1
5,1,37,1,1,1,1346,1539,198,10,95
2,1,38,0,0,0,1602,1539,204,10,-1
3,1,38,1,0,0,1602,1539,204,10,-1
4,1,38,1,1,0,1602,1539,204,10,-1
5,1,38,1,1,1,1602,1539,204,10,95
2,1,39,0,0,0,1147,1595,652,32,-1
3,1,39,1,0,0,1147,1595,652,32,-1
4,1,39,1,1,0,1147,1595,652,32,-1
5,1,39,1,1,1,1147,1595,652,32,95
2,1,40,0,0,0,1425,1634,101,10,-1
3,1,40,1,0,0,1425,1634,101,10,-1
4,1,40,1,1,0,1425,1634,101,10,-1
5,1,40,1,1,1,1425,1634,101,10,95
2,1,41,0,0,0,1076,1482,19,328,-1
3,1,41,1,0,0,1076,1482,19,328,-1
