A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,6616,4648,-1
2,1,1,0,0,0,164,4127,15,206,-1
3,1,1,1,0,0,164,4127,15,206,-1
4,1,1,1,1,0,164,4127,15,206,-1
5,1,1,1,1,1,174,4330,5,3,18,","
5,1,1,1,1,2,164,4280,13,44,96,March
5,1,1,1,1,3,164,4253,15,23,96,"23,"
5,1,1,1,1,4,164,4215,13,33,96,2020
5,1,1,1,1,5,164,4155,13,56,96,3:55:23
5,1,1,1,1,6,164,4127,13,24,76,PM.
2,1,2,0,0,0,165,4346,13,134,-1
3,1,2,1,0,0,165,4346,13,134,-1
4,1,2,1,1,0,165,4346,13,134,-1
5,1,2,1,1,1,165,4346,13,134,55,PRINTED-_Monda
2,1,3,0,0,0,144,2968,16,1513,-1
3,1,3,1,0,0,144,2968,16,1513,-1
4,1,3,1,1,0,144,2968,16,1513,-1
5,1,3,1,1,1,145,4448,13,33,96,FILE
5,1,3,1,1,2,145,4398,13,44,93,PATH:
5,1,3,1,1,3,144,4103,14,289,49,\\192.168.55.22\KNAS\6_DESIGN\KIER
5,1,3,1,1,4,144,4020,14,78,93,WORKING
5,1,3,1,1,5,144,3901,14,115,40,DRAWINGS\00.
5,1,3,1,1,6,144,3768,14,128,72,GENERALITRIAL
5,1,3,1,1,7,144,3696,14,66,93,TRENCH
5,1,3,1,1,8,144,3564,14,127,62,LAYOUTW4-NOC
5,1,3,1,1,9,144,2968,16,591,49,PURPOSE\NOC-ZONE-9-ROADSINAS-KDL-C1058-CIV-GEN-DWG-00437
5,1,3,1,1,10,140,2964,25,49,38,.DWG;
2,1,4,0,0,0,5659,167,769,74,-1
3,1,4,1,0,0,5659,167,769,74,-1
4,1,4,1,1,0,5659,167,769,74,-1
5,1,4,1,1,1,5659,167,769,74,95
2,1,5,0,0,0,5712,256,468,118,-1
3,1,5,1,0,0,5712,256,468,118,-1
4,1,5,1,1,0,5881,256,299,33,-1
5,1,5,1,1,1,5881,256,20,2,0,-
5,1,5,1,1,2,5926,256,199,33,24,[RASALKHORRD]
4,1,5,1,2,0,5712,342,440,32,-1
5,1,5,1,2,1,5712,355,18,19,34,k
5,1,5,1,2,2,6150,342,2,2,0,;
2,1,6,0,0,0,5774,533,211,72,-1
3,1,6,1,0,0,5774,533,211,72,-1
4,1,6,1,1,0,5774,533,181,28,-1
5,1,6,1,1,1,5774,533,181,28,96,PROJECT
4,1,6,1,2,0,5775,576,210,29,-1
5,1,6,1,2,1,5775,576,210,29,96,LOCATION
2,1,7,0,0,0,2381,281,157,19,-1
3,1,7,1,0,0,2381,281,157,19,-1
4,1,7,1,1,0,2381,281,157,19,-1
5,1,7,1,1,1,2381,281,157,19,90,E=498357.846
2,1,8,0,0,0,307,307,2246,34,-1
3,1,8,1,0,0,307,307,2246,34,-1
4,1,8,1,1,0,307,307,2246,34,-1
5,1,8,1,1,1,307,307,157,34,50,"E=497973,022"
5,1,8,1,1,2,2381,310,172,20,92,N=2781723.080
2,1,9,0,0,0,291,327,455,55,-1
3,1,9,1,0,0,291,327,455,51,-1
4,1,9,1,1,0,305,327,426,33,-1
5,1,9,1,1,1,305,327,16,33,2,ie
5,1,9,1,1,2,573,330,158,19,91,E=497973.810
4,1,9,1,2,0,291,335,455,47,-1
5,1,9,1,2,1,291,341,173,19,92,N=2781666.276
5,1,9,1,2,2,573,335,173,47,38,N=2781666.255
2,1,10,0,0,0,553,400,28,20,-1
3,1,10,1,0,0,553,400,28,20,-1
4,1,10,1,1,0,553,400,28,20,-1
5,1,10,1,1,1,553,400,5,12,0,!
5,1,10,1,1,2,565,406,16,14,93,30
2,1,11,0,0,0,5686,188,207,161,-1
3,1,11,1,0,0,5686,188,207,161,-1
4,1,11,1,1,0,5686,188,207,33,-1
5,1,11,1,1,1,5686,189,84,32,96,KEY
5,1,11,1,1,2,5786,188,107,33,96,PLAN
4,1,11,1,2,0,5728,257,93,57,-1
5,1,11,1,2,1,5728,257,93,57,11,—
