A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,6619,4680,-1
2,1,1,0,0,0,5064,0,636,2,-1
3,1,1,1,0,0,5064,0,636,2,-1
4,1,1,1,1,0,5064,0,636,2,-1
5,1,1,1,1,1,5064,0,636,2,95
2,1,2,0,0,0,53,259,6375,842,-1
3,1,2,1,0,0,53,259,6375,842,-1
4,1,2,1,1,0,53,259,6375,649,-1
5,1,2,1,1,1,53,259,6375,649,95
4,1,2,1,2,0,180,908,6248,83,-1
5,1,2,1,2,1,180,908,6248,83,95
4,1,2,1,3,0,180,991,6248,50,-1
5,1,2,1,3,1,180,991,5504,50,95
5,1,2,1,3,2,6338,991,90,50,95
4,1,2,1,4,0,3354,1041,3074,60,-1
5,1,2,1,4,1,3354,1041,3074,60,95
2,1,3,0,0,0,5923,270,191,23,-1
3,1,3,1,0,0,5923,270,191,23,-1
4,1,3,1,1,0,5923,270,191,23,-1
5,1,3,1,1,1,5919,266,47,35,95,[RAS
5,1,3,1,1,2,5975,273,28,17,94,AL
5,1,3,1,1,3,5923,270,191,23,94,KHOR
5,1,3,1,1,4,6076,266,42,35,96,RD]
2,1,4,0,0,0,6399,262,3,559,-1
3,1,4,1,0,0,6399,262,3,559,-1
4,1,4,1,1,0,6399,262,3,559,-1
5,1,4,1,1,1,6399,262,3,559,95
2,1,5,0,0,0,5675,283,2,541,-1
3,1,5,1,0,0,5675,283,2,541,-1
4,1,5,1,1,0,5675,283,2,541,-1
5,1,5,1,1,1,5675,283,2,541,95
2,1,6,0,0,0,5676,819,726,5,-1
3,1,6,1,0,0,5676,819,726,5,-1
4,1,6,1,1,0,5676,819,726,5,-1
5,1,6,1,1,1,5676,819,726,5,95
2,1,7,0,0,0,5684,919,580,53,-1
3,1,7,1,0,0,5684,919,580,53,-1
4,1,7,1,1,0,5684,919,580,23,-1
5,1,7,1,1,1,5684,921,18,20,89,1.
5,1,7,1,1,2,5717,921,46,20,96,ALL
5,1,7,1,1,3,5772,920,164,20,96,DIMENSIONS
5,1,7,1,1,4,5944,920,53,20,96,ARE
5,1,7,1,1,5,6007,920,22,20,96,IN
5,1,7,1,1,6,6039,919,113,23,96,"METERS,"
5,1,7,1,1,7,6162,919,102,20,91,UNLESS
4,1,7,1,2,0,5718,952,261,20,-1
5,1,7,1,2,1,5718,952,157,20,96,OTHERWISE
5,1,7,1,2,2,5884,952,95,20,96,NOTED.
2,1,8,0,0,0,180,1041,5545,318,-1
3,1,8,1,0,0,180,1041,5545,318,-1
4,1,8,1,1,0,180,1041,5545,60,-1
5,1,8,1,1,1,180,1041,1472,60,95
5,1,8,1,1,2,3354,1041,2371,36,95
4,1,8,1,2,0,180,1101,1472,49,-1
5,1,8,1,2,1,180,1101,1472,49,95
4,1,8,1,3,0,180,1150,3469,58,-1
5,1,8,1,3,1,180,1150,3469,58,95
4,1,8,1,4,0,180,1208,1472,58,-1
5,1,8,1,4,1,180,1208,1472,58,95
4,1,8,1,5,0,180,1266,1472,48,-1
5,1,8,1,5,1,180,1266,1472,48,95
4,1,8,1,6,0,180,1314,1472,45,-1
5,1,8,1,6,1,180,1314,1472,45,95
2,1,9,0,0,0,3354,1101,3074,94,-1
3,1,9,1,0,0,3354,1101,3074,94,-1
4,1,9,1,1,0,3354,1101,3074,17,-1
5,1,9,1,1,1,3354,1101,3074,17,95
4,1,9,1,2,0,3354,1118,295,32,-1
5,1,9,1,2,1,3354,1118,295,32,95
4,1,9,1,3,0,3407,1150,242,45,-1
5,1,9,1,3,1,3407,1150,242,45,95
2,1,10,0,0,0,3904,1118,2524,90,-1
3,1,10,1,0,0,3904,1118,2524,90,-1
4,1,10,1,1,0,3904,1118,2524,17,-1
5,1,10,1,1,1,3904,1118,2524,17,95
4,1,10,1,2,0,3933,1135,1751,47,-1
5,1,10,1,2,1,3933,1135,1751,47,95
4,1,10,1,3,0,3940,1182,1720,13,-1
5,1,10,1,3,1,3940,1182,1720,13,95
4,1,10,1,4,0,3940,1195,1744,13,-1
5,1,10,1,4,1,3940,1195,1744,13,95
2,1,11,0,0,0,3462,1135,2966,250,-1
3,1,11,1,0,0,3462,1135,2966,250,-1
4,1,11,1,1,0,5892,1135,536,15,-1
5,1,11,1,1,1,5892,1135,536,15,95
4,1,11,1,2,0,5892,1150,536,58,-1
5,1,11,1,2,1,5892,1150,536,58,95
4,1,11,1,3,0,3929,1208,2499,18,-1
5,1,11,1,3,1,3929,1208,2499,18,95
4,1,11,1,4,0,3462,1226,2966,18,-1
5,1,11,1,4,1,3462,1226,2966,18,95
4,1,11,1,5,0,3462,1244,2966,22,-1
5,1,11,1,5,1,3462,1244,2450,22,95
5,1,11,1,5,2,6334,1244,94,22,95
4,1,11,1,6,0,5635,1266,793,66,-1
5,1,11,1,6,1,5635,1266,793,66,95
4,1,11,1,7,0,5635,1332,277,27,-1
5,1,11,1,7,1,5635,1332,277,27,95
4,1,11,1,8,0,5635,1359,277,26,-1
5,1,11,1,8,1,5635,1359,277,26,95
2,1,12,0,0,0,3443,1205,206,21,-1
3,1,12,1,0,0,3443,1205,206,21,-1
4,1,12,1,1,0,3443,1205,206,21,-1
5,1,12,1,1,1,3443,1205,206,21,95
2,1,13,0,0,0,180,1266,5481,132,-1
3,1,13,1,0,0,180,1266,5481,132,-1
4,1,13,1,1,0,3462,1266,2199,14,-1
5,1,13,1,1,1,3462,1266,2199,14,95
4,1,13,1,2,0,3462,1280,542,34,-1
5,1,13,1,2,1,3462,1280,542,34,95
4,1,13,1,3,0,3462,1314,542,42,-1
5,1,13,1,3,1,3462,1314,542,42,95
4,1,13,1,4,0,180,1356,4815,42,-1
5,1,13,1,4,1,180,1356,4815,42,95
2,1,14,0,0,0,5635,1280,277,28,-1
3,1,14,1,0,0,5635,1280,277,28,-1
4,1,14,1,1,0,5635,1280,277,28,-1
5,1,14,1,1,1,5635,1280,277,28,95
2,1,15,0,0,0,1590,979,4748,369,-1
3,1,15,1,0,0,1590,979,4748,375,-1
4,1,15,1,1,0,2052,979,4286,85,-1
5,1,15,1,1,1,1743,1020,61,32,25,ae
5,1,15,1,1,2,2052,979,49,33,0,N
5,1,15,1,1,3,2139,1028,51,24,49,iG
5,1,15,1,1,4,2522,995,47,69,57,6
5,1,15,1,1,5,2601,991,37,53,53,€
5,1,15,1,1,6,2665,994,46,52,35,us
5,1,15,1,1,7,4581,1026,42,19,0,«
5,1,15,1,1,8,4788,994,14,54,4,i:
5,1,15,1,1,9,5160,1024,6,10,0,.
5,1,15,1,1,10,5414,1000,45,31,38,Zt
5,1,15,1,1,11,5684,1004,20,20,95,2.
5,1,15,1,1,12,5719,1004,47,20,96,ALL
5,1,15,1,1,13,5774,1003,97,20,96,LEVELS
5,1,15,1,1,14,5879,1003,53,20,96,ARE
5,1,15,1,1,15,5943,1003,21,20,96,IN
5,1,15,1,1,16,5975,1002,107,21,96,METERS
5,1,15,1,1,17,6089,1002,55,21,96,AND
5,1,15,1,1,18,6154,1002,141,20,96,REFERRED
5,1,15,1,1,19,6303,1002,35,20,96,TO
4,1,15,1,2,0,1646,1031,4536,104,-1
5,1,15,1,2,1,1646,1091,19,12,31,[
5,1,15,1,2,2,1722,1056,11,7,18,a
5,1,15,1,2,3,2021,1069,34,47,22,L
5,1,15,1,2,4,2323,1070,36,65,0,Y
5,1,15,1,2,5,2497,1038,48,56,51,ix
5,1,15,1,2,6,2572,1042,51,57,15,wW
5,1,15,1,2,7,2646,1038,37,78,52,$
5,1,15,1,2,8,2713,1031,74,103,41,nN
5,1,15,1,2,9,2990,1056,102,30,61,TP-71
5,1,15,1,2,10,4479,1072,77,15,5,Vest
5,1,15,1,2,11,4575,1043,4,4,63,:
