A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,3307,2338,-1
2,1,1,0,0,0,355,242,2032,881,-1
3,1,1,1,0,0,355,242,2032,881,-1
4,1,1,1,1,0,868,242,516,451,-1
5,1,1,1,1,1,868,242,516,451,95
4,1,1,1,2,0,355,693,2032,430,-1
5,1,1,1,2,1,355,693,2032,430,95
2,1,2,0,0,0,2417,799,4,67,-1
3,1,2,1,0,0,2417,799,4,67,-1
4,1,2,1,1,0,2417,799,4,67,-1
5,1,2,1,1,1,2417,799,4,67,95
2,1,3,0,0,0,1699,796,203,190,-1
3,1,3,1,0,0,1699,796,203,190,-1
4,1,3,1,1,0,1699,796,203,190,-1
5,1,3,1,1,1,1699,796,203,190,95
2,1,4,0,0,0,2387,795,39,169,-1
3,1,4,1,0,0,2387,795,39,169,-1
4,1,4,1,1,0,2387,795,3,27,-1
5,1,4,1,1,1,2387,795,3,27,46,|
4,1,4,1,2,0,2387,839,39,44,-1
5,1,4,1,2,1,2387,839,3,33,83,|
5,1,4,1,2,2,2412,870,14,13,66,2
4,1,4,1,3,0,2387,888,38,76,-1
5,1,4,1,3,1,2387,888,38,76,76,i
2,1,5,0,0,0,1987,1027,64,20,-1
3,1,5,1,0,0,1987,1027,64,20,-1
4,1,5,1,1,0,1987,1027,64,20,-1
5,1,5,1,1,1,1987,1027,64,20,96,PLAN
2,1,6,0,0,0,647,1043,42,10,-1
3,1,6,1,0,0,647,1043,42,10,-1
4,1,6,1,1,0,647,1043,42,10,-1
5,1,6,1,1,1,647,1043,42,10,95
2,1,7,0,0,0,2393,1101,108,15,-1
3,1,7,1,0,0,2393,1101,108,15,-1
4,1,7,1,1,0,2393,1101,108,15,-1
5,1,7,1,1,1,2393,1101,108,15,90,OGL=16.060
2,1,8,0,0,0,2258,1175,18,15,-1
3,1,8,1,0,0,2258,1175,18,15,-1
4,1,8,1,1,0,2258,1175,18,15,-1
5,1,8,1,1,1,2258,1175,18,15,21,Ge
2,1,9,0,0,0,2217,1125,175,108,-1
3,1,9,1,0,0,2217,1125,175,108,-1
4,1,9,1,1,0,2217,1125,38,33,-1
5,1,9,1,1,1,2217,1125,38,33,88,4
4,1,9,1,2,0,2228,1159,164,74,-1
5,1,9,1,2,1,2228,1159,164,74,27,Lo
2,1,10,0,0,0,2418,1154,5,71,-1
3,1,10,1,0,0,2418,1154,5,71,-1
4,1,10,1,1,0,2418,1154,5,71,-1
5,1,10,1,1,1,2418,1154,5,71,95
2,1,11,0,0,0,1888,1157,188,75,-1
3,1,11,1,0,0,1888,1157,188,75,-1
4,1,11,1,1,0,1888,1157,188,68,-1
5,1,11,1,1,1,1888,1157,11,68,68,|
5,1,11,1,1,2,1933,1211,55,8,93,PROPOSED
5,1,11,1,1,3,1992,1211,21,8,90,GAS
5,1,11,1,1,4,2017,1211,22,8,90,LINE
