A,B,C,D,E,F,G,Height,J,K,I,Text
1,1,0,0,0,0,0,0,6888,4712,-1
2,1,1,0,0,0,2985,0,3894,13,-1
3,1,1,1,0,0,2985,0,3894,13,-1
4,1,1,1,1,0,2985,0,3894,13,-1
5,1,1,1,1,1,2985,0,3894,13,95
2,1,2,0,0,0,0,0,3304,38,-1
3,1,2,1,0,0,0,0,3304,38,-1
4,1,2,1,1,0,0,0,3304,38,-1
5,1,2,1,1,1,0,0,3304,38,95
2,1,3,0,0,0,428,1242,1332,18,-1
3,1,3,1,0,0,428,1242,1332,18,-1
4,1,3,1,1,0,428,1242,1332,18,-1
5,1,3,1,1,1,428,1242,1332,18,95
2,1,4,0,0,0,441,1268,710,10,-1
3,1,4,1,0,0,441,1268,710,10,-1
4,1,4,1,1,0,441,1268,710,10,-1
5,1,4,1,1,1,441,1268,710,10,95
2,1,5,0,0,0,564,1313,138,39,-1
3,1,5,1,0,0,564,1313,138,39,-1
4,1,5,1,1,0,576,1313,126,15,-1
5,1,5,1,1,1,576,1313,126,15,87,E=491787.134
4,1,5,1,2,0,564,1336,138,16,-1
5,1,5,1,2,1,564,1336,138,16,90,N=2778973.334
2,1,6,0,0,0,487,1440,267,67,-1
3,1,6,1,0,0,487,1440,267,67,-1
4,1,6,1,1,0,499,1440,214,37,-1
5,1,6,1,1,1,499,1440,125,37,57,E=491786.706
5,1,6,1,1,2,710,1465,3,4,77,/
4,1,6,1,2,0,487,1468,223,27,-1
5,1,6,1,2,1,487,1474,137,16,0,N=2778972.542
5,1,6,1,2,2,629,1468,81,27,16,-\_/
4,1,6,1,3,0,704,1495,50,12,-1
5,1,6,1,3,1,704,1495,50,12,17,bo
2,1,7,0,0,0,546,1549,205,95,-1
3,1,7,1,0,0,546,1549,205,95,-1
4,1,7,1,1,0,546,1549,205,95,-1
5,1,7,1,1,1,546,1549,205,95,95
2,1,8,0,0,0,526,1617,393,49,-1
3,1,8,1,0,0,526,1617,393,49,-1
4,1,8,1,1,0,710,1617,209,26,-1
5,1,8,1,1,1,710,1635,47,8,0,._.
5,1,8,1,1,2,787,1617,132,15,0,N2778971.467
4,1,8,1,2,0,526,1638,226,28,-1
5,1,8,1,2,1,526,1638,80,26,30,MAHA
5,1,8,1,2,2,615,1652,8,2,30,~
5,1,8,1,2,3,633,1641,119,25,0,pannjat
2,1,9,0,0,0,661,1703,528,27,-1
3,1,9,1,0,0,661,1703,528,27,-1
4,1,9,1,1,0,661,1703,528,27,-1
5,1,9,1,1,1,661,1705,85,25,94,TRIAL
5,1,9,1,1,2,756,1705,44,23,91,PIT
