level page_num block_num par_num line_num word_num left top width height conf text
1 1 0 0 0 0 0 0 6623 4678 -1
2 1 1 0 0 0 19 891 18 26 -1
3 1 1 1 0 0 19 891 18 26 -1
4 1 1 1 1 0 19 891 18 26 -1
5 1 1 1 1 1 19 891 18 26 70 OQ
2 1 2 0 0 0 1356 867 557 7 -1
3 1 2 1 0 0 1356 867 557 7 -1
4 1 2 1 1 0 1356 867 557 7 -1
5 1 2 1 1 1 1356 867 557 7 95
2 1 3 0 0 0 1185 865 728 11 -1
3 1 3 1 0 0 1185 865 728 11 -1
4 1 3 1 1 0 1185 865 728 11 -1
5 1 3 1 1 1 1185 865 728 11 95
2 1 4 0 0 0 830 863 1083 15 -1
3 1 4 1 0 0 830 863 1083 15 -1
4 1 4 1 1 0 830 863 1083 15 -1
5 1 4 1 1 1 830 863 1083 15 95
2 1 5 0 0 0 657 862 1256 17 -1
3 1 5 1 0 0 657 862 1256 17 -1
4 1 5 1 1 0 657 862 1256 17 -1
5 1 5 1 1 1 657 862 1256 17 95
2 1 6 0 0 0 286 860 1627 22 -1
3 1 6 1 0 0 286 860 1627 22 -1
4 1 6 1 1 0 286 860 1627 22 -1
5 1 6 1 1 1 286 860 1627 22 95
2 1 7 0 0 0 471 861 1442 20 -1
3 1 7 1 0 0 471 861 1442 20 -1
4 1 7 1 1 0 471 861 1442 20 -1
5 1 7 1 1 1 471 861 1442 20 95
2 1 8 0 0 0 278 867 254 328 -1
3 1 8 1 0 0 278 867 254 328 -1
4 1 8 1 1 0 278 867 254 328 -1
5 1 8 1 1 1 278 867 254 328 95
2 1 9 0 0 0 294 893 53 298 -1
3 1 9 1 0 0 294 893 53 298 -1
4 1 9 1 1 0 294 893 53 298 -1
5 1 9 1 1 1 294 893 53 298 95
2 1 10 0 0 0 2239 865 35 1 -1
3 1 10 1 0 0 2239 865 35 1 -1
4 1 10 1 1 0 2239 865 35 1 -1
5 1 10 1 1 1 2239 865 35 1 95
2 1 11 0 0 0 2239 865 1 29 -1
3 1 11 1 0 0 2239 865 1 29 -1
4 1 11 1 1 0 2239 865 1 29 -1
5 1 11 1 1 1 2239 865 1 29 95
2 1 12 0 0 0 2273 865 1 29 -1
3 1 12 1 0 0 2273 865 1 29 -1
4 1 12 1 1 0 2273 865 1 29 -1
5 1 12 1 1 1 2273 865 1 29 95
2 1 13 0 0 0 2239 893 35 1 -1
3 1 13 1 0 0 2239 893 35 1 -1
4 1 13 1 1 0 2239 893 35 1 -1
5 1 13 1 1 1 2239 893 35 1 95
2 1 14 0 0 0 151 1175 2491 33 -1
3 1 14 1 0 0 151 1175 2491 33 -1
4 1 14 1 1 0 151 1175 2491 33 -1
5 1 14 1 1 1 151 1175 2491 33 95
2 1 15 0 0 0 680 895 7 429 -1
3 1 15 1 0 0 680 895 7 429 -1
4 1 15 1 1 0 680 895 7 429 -1
5 1 15 1 1 1 680 895 7 429 95
2 1 16 0 0 0 854 894 7 430 -1
3 1 16 1 0 0 854 894 7 430 -1
4 1 16 1 1 0 854 894 7 430 -1
5 1 16 1 1 1 854 894 7 430 95
2 1 17 0 0 0 1379 894 7 430 -1
3 1 17 1 0 0 1379 894 7 430 -1
4 1 17 1 1 0 1379 894 7 430 -1
5 1 17 1 1 1 1379 894 7 430 95
2 1 18 0 0 0 1208 894 7 430 -1
3 1 18 1 0 0 1208 894 7 430 -1
4 1 18 1 1 0 1208 894 7 430 -1
5 1 18 1 1 1 1208 894 7 430 95
